@RELATION  Words

@ATTRIBUTE word     string
@ATTRIBUTE file     string
@ATTRIBUTE Freq.    NUMERIC

@DATA
"an",297_female,0.00472813238771
"do",297_female,0.00236406619385
"they",297_female,0.00472813238771
"his",297_female,0.0
"all",297_female,0.00354609929078
")",297_female,0.0
"(",297_female,0.0
"which",297_female,0.0
"so",297_female,0.00236406619385
",",856_male,0.0375139977604
"the",856_male,0.0380739081747
".",856_male,0.0240761478163
"to",856_male,0.0307950727884
"and",856_male,0.0274356103024
"a",856_male,0.023516237402
"of",856_male,0.0179171332587
"in",856_male,0.0139977603583
"I",856_male,0.0263157894737
"that",856_male,0.011758118701
"'s",856_male,0.00951847704367
"is",856_male,0.005039193729
"it",856_male,0.0246360582307
"for",856_male,0.00895856662934
"was",856_male,0.021836506159
"on",856_male,0.006718924972
"``",856_male,0.0
"with",856_male,0.00727883538634
"-",856_male,0.00839865621501
"you",856_male,0.0106382978723
"''",856_male,0.0
"be",856_male,0.00559910414334
"have",856_male,0.00447928331467
"as",856_male,0.00223964165733
"?",856_male,0.00447928331467
"are",856_male,0.00279955207167
"at",856_male,0.00447928331467
"from",856_male,0.006718924972
"not",856_male,0.00111982082867
"but",856_male,0.00391937290034
"this",856_male,0.00391937290034
"by",856_male,0.00111982082867
"The",856_male,0.000559910414334
"n't",856_male,0.00615901455767
"has",856_male,0.003359462486
"we",856_male,0.00279955207167
"or",856_male,0.003359462486
"who",856_male,0.00279955207167
"he",856_male,0.00111982082867
"my",856_male,0.00223964165733
"about",856_male,0.00391937290034
"an",856_male,0.00223964165733
"do",856_male,0.00447928331467
"they",856_male,0.00727883538634
"his",856_male,0.001679731243
"all",856_male,0.003359462486
")",856_male,0.0
"(",856_male,0.0
"which",856_male,0.00111982082867
"so",856_male,0.00559910414334
",",736_male,0.0487012987013
"the",736_male,0.0367965367965
".",736_male,0.0519480519481
"to",736_male,0.012987012987
"and",736_male,0.0281385281385
"a",736_male,0.0227272727273
"of",736_male,0.0108225108225
"in",736_male,0.0183982683983
"I",736_male,0.00324675324675
"that",736_male,0.00649350649351
"'s",736_male,0.00649350649351
"is",736_male,0.00324675324675
"it",736_male,0.0021645021645
"for",736_male,0.0108225108225
"was",736_male,0.00974025974026
"on",736_male,0.00757575757576
"``",736_male,0.021645021645
"with",736_male,0.00649350649351
"-",736_male,0.00108225108225
"you",736_male,0.0108225108225
"''",736_male,0.021645021645
"be",736_male,0.0
"have",736_male,0.0
"as",736_male,0.00541125541126
"?",736_male,0.00108225108225
"are",736_male,0.0
"at",736_male,0.00757575757576
"from",736_male,0.00108225108225
"not",736_male,0.0
"but",736_male,0.00108225108225
"this",736_male,0.0
"by",736_male,0.00108225108225
"The",736_male,0.0021645021645
"n't",736_male,0.0
"has",736_male,0.0
"we",736_male,0.0
"or",736_male,0.0
"who",736_male,0.0021645021645
"he",736_male,0.00324675324675
"my",736_male,0.00324675324675
"about",736_male,0.00108225108225
"an",736_male,0.0
"do",736_male,0.0
"they",736_male,0.0021645021645
"his",736_male,0.0021645021645
"all",736_male,0.0
")",736_male,0.0
"(",736_male,0.0
"which",736_male,0.0
"so",736_male,0.0021645021645
",",531_female,0.0548885077187
"the",531_female,0.0394511149228
".",531_female,0.0308747855918
"to",531_female,0.0171526586621
"and",531_female,0.0171526586621
"a",531_female,0.0102915951973
"of",531_female,0.0154373927959
"in",531_female,0.0102915951973
"I",531_female,0.0274442538593
"that",531_female,0.0222984562607
"'s",531_female,0.00171526586621
"is",531_female,0.0171526586621
"it",531_female,0.00857632933105
"for",531_female,0.00171526586621
"was",531_female,0.00686106346484
"on",531_female,0.00514579759863
"``",531_female,0.00343053173242
"with",531_female,0.0
"-",531_female,0.00514579759863
"you",531_female,0.00171526586621
"''",531_female,0.00343053173242
"be",531_female,0.00686106346484
"have",531_female,0.0102915951973
"as",531_female,0.0
"?",531_female,0.00686106346484
"are",531_female,0.00514579759863
"at",531_female,0.00514579759863
"from",531_female,0.00171526586621
"not",531_female,0.00686106346484
"but",531_female,0.00686106346484
"this",531_female,0.00343053173242
"by",531_female,0.00343053173242
"The",531_female,0.00514579759863
"n't",531_female,0.00343053173242
"has",531_female,0.00171526586621
"we",531_female,0.00171526586621
"or",531_female,0.00343053173242
"who",531_female,0.00343053173242
"he",531_female,0.00171526586621
"my",531_female,0.0120068610635
"about",531_female,0.00343053173242
"an",531_female,0.00343053173242
"do",531_female,0.00171526586621
"they",531_female,0.0
"his",531_female,0.00171526586621
"all",531_female,0.00343053173242
")",531_female,0.0
"(",531_female,0.0
"which",531_female,0.00343053173242
"so",531_female,0.00343053173242
",",140_female,0.0517125587643
"the",140_female,0.0275352585628
".",140_female,0.0409670920081
"to",140_female,0.0201477501679
"and",140_female,0.0194761584956
"a",140_female,0.0194761584956
"of",140_female,0.0147750167898
"in",140_female,0.0181329751511
"I",140_female,0.00470114170584
"that",140_female,0.00805910006716
"'s",140_female,0.0154466084621
"is",140_female,0.00604432505037
"it",140_female,0.00805910006716
"for",140_female,0.0100738750839
"was",140_female,0.00268636668905
"on",140_female,0.00268636668905
"``",140_female,0.0100738750839
"with",140_female,0.00268636668905
"-",140_female,0.0
"you",140_female,0.000671591672263
"''",140_female,0.0100738750839
"be",140_female,0.00402955003358
"have",140_female,0.00335795836132
"as",140_female,0.00268636668905
"?",140_female,0.00671591672263
"are",140_female,0.00268636668905
"at",140_female,0.00201477501679
"from",140_female,0.00201477501679
"not",140_female,0.00470114170584
"but",140_female,0.00268636668905
"this",140_female,0.00201477501679
"by",140_female,0.00201477501679
"The",140_female,0.00335795836132
"n't",140_female,0.00201477501679
"has",140_female,0.000671591672263
"we",140_female,0.00201477501679
"or",140_female,0.00134318334453
"who",140_female,0.00470114170584
"he",140_female,0.0107454667562
"my",140_female,0.0
"about",140_female,0.000671591672263
"an",140_female,0.00201477501679
"do",140_female,0.00134318334453
"they",140_female,0.00268636668905
"his",140_female,0.00537273337811
"all",140_female,0.00134318334453
")",140_female,0.00604432505037
"(",140_female,0.00604432505037
"which",140_female,0.00134318334453
"so",140_female,0.00335795836132
",",1167_male,0.0495790458372
"the",1167_male,0.0420954162769
".",1167_male,0.0168381665108
"to",1167_male,0.022450888681
"and",1167_male,0.0318054256314
"a",1167_male,0.0177736202058
"of",1167_male,0.0205799812909
"in",1167_male,0.0177736202058
"I",1167_male,0.0
"that",1167_male,0.0112254443405
"'s",1167_male,0.0168381665108
"is",1167_male,0.0271281571562
"it",1167_male,0.00374181478017
"for",1167_male,0.00935453695042
"was",1167_male,0.00654817586529
"on",1167_male,0.00280636108513
"``",1167_male,0.00280636108513
"with",1167_male,0.00841908325538
"-",1167_male,0.00374181478017
"you",1167_male,0.000935453695042
"''",1167_male,0.00280636108513
"be",1167_male,0.00467726847521
"have",1167_male,0.00280636108513
"as",1167_male,0.0130963517306
"?",1167_male,0.0
"are",1167_male,0.00467726847521
"at",1167_male,0.00187090739008
"from",1167_male,0.00280636108513
"not",1167_male,0.00280636108513
"but",1167_male,0.00374181478017
"this",1167_male,0.00467726847521
"by",1167_male,0.00467726847521
"The",1167_male,0.00374181478017
"n't",1167_male,0.000935453695042
"has",1167_male,0.0121608980355
"we",1167_male,0.0
"or",1167_male,0.00187090739008
"who",1167_male,0.00467726847521
"he",1167_male,0.00841908325538
"my",1167_male,0.000935453695042
"about",1167_male,0.00187090739008
"an",1167_male,0.00374181478017
"do",1167_male,0.000935453695042
"they",1167_male,0.000935453695042
"his",1167_male,0.00841908325538
"all",1167_male,0.000935453695042
")",1167_male,0.00374181478017
"(",1167_male,0.00374181478017
"which",1167_male,0.00467726847521
"so",1167_male,0.00280636108513
",",287_female,0.0493991989319
"the",287_female,0.0440587449933
".",287_female,0.0213618157543
"to",287_female,0.0267022696929
"and",287_female,0.0120160213618
"a",287_female,0.018691588785
"of",287_female,0.0347129506008
"in",287_female,0.0267022696929
"I",287_female,0.0133511348465
"that",287_female,0.0120160213618
"'s",287_female,0.0133511348465
"is",287_female,0.00934579439252
"it",287_female,0.0106809078772
"for",287_female,0.00400534045394
"was",287_female,0.00267022696929
"on",287_female,0.00534045393858
"``",287_female,0.0213618157543
"with",287_female,0.00400534045394
"-",287_female,0.00667556742323
"you",287_female,0.0133511348465
"''",287_female,0.00934579439252
"be",287_female,0.00400534045394
"have",287_female,0.00667556742323
"as",287_female,0.00267022696929
"?",287_female,0.00267022696929
"are",287_female,0.0106809078772
"at",287_female,0.00267022696929
"from",287_female,0.00534045393858
"not",287_female,0.00267022696929
"but",287_female,0.00934579439252
"this",287_female,0.00133511348465
"by",287_female,0.00400534045394
"The",287_female,0.00267022696929
"n't",287_female,0.00534045393858
"has",287_female,0.00267022696929
"we",287_female,0.0
"or",287_female,0.0
"who",287_female,0.00133511348465
"he",287_female,0.00400534045394
"my",287_female,0.00133511348465
"about",287_female,0.00133511348465
"an",287_female,0.0
"do",287_female,0.00133511348465
"they",287_female,0.00801068090788
"his",287_female,0.00133511348465
"all",287_female,0.00267022696929
")",287_female,0.00133511348465
"(",287_female,0.00133511348465
"which",287_female,0.00267022696929
"so",287_female,0.0
",",570_female,0.0434782608696
"the",570_female,0.0462833099579
".",570_female,0.0280504908836
"to",570_female,0.0266479663394
"and",570_female,0.0252454417952
"a",570_female,0.0238429172511
"of",570_female,0.0210378681627
"in",570_female,0.0140252454418
"I",570_female,0.0210378681627
"that",570_female,0.00981767180926
"'s",570_female,0.00420757363254
"is",570_female,0.00420757363254
"it",570_female,0.00280504908836
"for",570_female,0.00841514726508
"was",570_female,0.00841514726508
"on",570_female,0.00841514726508
"``",570_female,0.00420757363254
"with",570_female,0.00561009817672
"-",570_female,0.0182328190743
"you",570_female,0.0210378681627
"''",570_female,0.00420757363254
"be",570_female,0.0070126227209
"have",570_female,0.00420757363254
"as",570_female,0.0
"?",570_female,0.0126227208976
"are",570_female,0.00420757363254
"at",570_female,0.00981767180926
"from",570_female,0.0070126227209
"not",570_female,0.00841514726508
"but",570_female,0.00841514726508
"this",570_female,0.00140252454418
"by",570_female,0.00140252454418
"The",570_female,0.00140252454418
"n't",570_female,0.0
"has",570_female,0.0070126227209
"we",570_female,0.0070126227209
"or",570_female,0.00280504908836
"who",570_female,0.00280504908836
"he",570_female,0.00561009817672
"my",570_female,0.00981767180926
"about",570_female,0.00280504908836
"an",570_female,0.00140252454418
"do",570_female,0.0
"they",570_female,0.0
"his",570_female,0.0
"all",570_female,0.00280504908836
")",570_female,0.0
"(",570_female,0.0
"which",570_female,0.0
"so",570_female,0.00420757363254
",",488_female,0.0363321799308
"the",488_female,0.0346020761246
".",488_female,0.0173010380623
"to",488_female,0.0294117647059
"and",488_female,0.0294117647059
"a",488_female,0.0242214532872
"of",488_female,0.0190311418685
"in",488_female,0.0155709342561
"I",488_female,0.0207612456747
"that",488_female,0.00865051903114
"'s",488_female,0.00173010380623
"is",488_female,0.00519031141869
"it",488_female,0.00173010380623
"for",488_female,0.00692041522491
"was",488_female,0.00346020761246
"on",488_female,0.0138408304498
"``",488_female,0.00173010380623
"with",488_female,0.0138408304498
"-",488_female,0.0259515570934
"you",488_female,0.0138408304498
"''",488_female,0.00173010380623
"be",488_female,0.0103806228374
"have",488_female,0.0207612456747
"as",488_female,0.0
"?",488_female,0.00173010380623
"are",488_female,0.00346020761246
"at",488_female,0.00865051903114
"from",488_female,0.00173010380623
"not",488_female,0.00692041522491
"but",488_female,0.00519031141869
"this",488_female,0.00519031141869
"by",488_female,0.00519031141869
"The",488_female,0.00173010380623
"n't",488_female,0.0
"has",488_female,0.00173010380623
"we",488_female,0.00346020761246
"or",488_female,0.00346020761246
"who",488_female,0.0
"he",488_female,0.0
"my",488_female,0.0103806228374
"about",488_female,0.00692041522491
"an",488_female,0.00519031141869
"do",488_female,0.00692041522491
"they",488_female,0.0
"his",488_female,0.0
"all",488_female,0.00346020761246
")",488_female,0.00173010380623
"(",488_female,0.00173010380623
"which",488_female,0.00692041522491
"so",488_female,0.0
",",332_female,0.0330843116329
"the",332_female,0.0522945570971
".",332_female,0.0234791889007
"to",332_female,0.0202774813234
"and",332_female,0.0224119530416
"a",332_female,0.0245464247599
"of",332_female,0.0384204909285
"in",332_female,0.0224119530416
"I",332_female,0.00320170757737
"that",332_female,0.00960512273212
"'s",332_female,0.0042689434365
"is",332_female,0.0138740661686
"it",332_female,0.00533617929562
"for",332_female,0.008537886873
"was",332_female,0.00213447171825
"on",332_female,0.00106723585912
"``",332_female,0.00747065101387
"with",332_female,0.00106723585912
"-",332_female,0.0202774813234
"you",332_female,0.0
"''",332_female,0.00533617929562
"be",332_female,0.00747065101387
"have",332_female,0.00747065101387
"as",332_female,0.00640341515475
"?",332_female,0.00320170757737
"are",332_female,0.00747065101387
"at",332_female,0.00213447171825
"from",332_female,0.00533617929562
"not",332_female,0.00640341515475
"but",332_female,0.00320170757737
"this",332_female,0.00533617929562
"by",332_female,0.00213447171825
"The",332_female,0.0042689434365
"n't",332_female,0.0
"has",332_female,0.0042689434365
"we",332_female,0.0
"or",332_female,0.00213447171825
"who",332_female,0.00106723585912
"he",332_female,0.0
"my",332_female,0.0
"about",332_female,0.00213447171825
"an",332_female,0.00106723585912
"do",332_female,0.0
"they",332_female,0.0042689434365
"his",332_female,0.0
"all",332_female,0.00320170757737
")",332_female,0.00533617929562
"(",332_female,0.00533617929562
"which",332_female,0.0042689434365
"so",332_female,0.00213447171825
",",1225_male,0.0478468899522
"the",1225_male,0.0459330143541
".",1225_male,0.0172248803828
"to",1225_male,0.022966507177
"and",1225_male,0.0344497607656
"a",1225_male,0.0124401913876
"of",1225_male,0.0143540669856
"in",1225_male,0.0133971291866
"I",1225_male,0.000956937799043
"that",1225_male,0.0181818181818
"'s",1225_male,0.0162679425837
"is",1225_male,0.0124401913876
"it",1225_male,0.00765550239234
"for",1225_male,0.00574162679426
"was",1225_male,0.00191387559809
"on",1225_male,0.0066985645933
"``",1225_male,0.00191387559809
"with",1225_male,0.00765550239234
"-",1225_male,0.00861244019139
"you",1225_male,0.0
"''",1225_male,0.00191387559809
"be",1225_male,0.0066985645933
"have",1225_male,0.00478468899522
"as",1225_male,0.00478468899522
"?",1225_male,0.000956937799043
"are",1225_male,0.00478468899522
"at",1225_male,0.00287081339713
"from",1225_male,0.00287081339713
"not",1225_male,0.00574162679426
"but",1225_male,0.00287081339713
"this",1225_male,0.00574162679426
"by",1225_male,0.00574162679426
"The",1225_male,0.00287081339713
"n't",1225_male,0.0
"has",1225_male,0.00861244019139
"we",1225_male,0.0
"or",1225_male,0.0
"who",1225_male,0.00765550239234
"he",1225_male,0.000956937799043
"my",1225_male,0.0
"about",1225_male,0.00191387559809
"an",1225_male,0.00191387559809
"do",1225_male,0.00191387559809
"they",1225_male,0.00287081339713
"his",1225_male,0.00191387559809
"all",1225_male,0.00382775119617
")",1225_male,0.00765550239234
"(",1225_male,0.00765550239234
"which",1225_male,0.00382775119617
"so",1225_male,0.0
",",1221_male,0.0625494853523
"the",1221_male,0.0570071258907
".",1221_male,0.00950118764846
"to",1221_male,0.0221694378464
"and",1221_male,0.0269200316706
"a",1221_male,0.0174188440222
"of",1221_male,0.0269200316706
"in",1221_male,0.0182106096595
"I",1221_male,0.00237529691211
"that",1221_male,0.0134600158353
"'s",1221_male,0.00950118764846
"is",1221_male,0.0134600158353
"it",1221_male,0.00791765637371
"for",1221_male,0.00950118764846
"was",1221_male,0.00870942201108
"on",1221_male,0.00475059382423
"``",1221_male,0.00475059382423
"with",1221_male,0.0110847189232
"-",1221_male,0.0102929532858
"you",1221_male,0.0
"''",1221_male,0.00475059382423
"be",1221_male,0.00316706254949
"have",1221_male,0.0055423594616
"as",1221_male,0.00316706254949
"?",1221_male,0.0
"are",1221_male,0.00237529691211
"at",1221_male,0.00475059382423
"from",1221_male,0.00316706254949
"not",1221_male,0.00712589073634
"but",1221_male,0.00158353127474
"this",1221_male,0.0055423594616
"by",1221_male,0.00712589073634
"The",1221_male,0.00158353127474
"n't",1221_male,0.000791765637371
"has",1221_male,0.00395882818686
"we",1221_male,0.0
"or",1221_male,0.00158353127474
"who",1221_male,0.00395882818686
"he",1221_male,0.00395882818686
"my",1221_male,0.0
"about",1221_male,0.00316706254949
"an",1221_male,0.0055423594616
"do",1221_male,0.00158353127474
"they",1221_male,0.00316706254949
"his",1221_male,0.00158353127474
"all",1221_male,0.0
")",1221_male,0.00475059382423
"(",1221_male,0.00475059382423
"which",1221_male,0.00712589073634
"so",1221_male,0.00158353127474
",",924_male,0.0162303664921
"the",924_male,0.0350785340314
".",924_male,0.0329842931937
"to",924_male,0.0240837696335
"and",924_male,0.0240837696335
"a",924_male,0.0261780104712
"of",924_male,0.0225130890052
"in",924_male,0.0167539267016
"I",924_male,0.0287958115183
"that",924_male,0.00732984293194
"'s",924_male,0.00680628272251
"is",924_male,0.0120418848168
"it",924_male,0.0157068062827
"for",924_male,0.00628272251309
"was",924_male,0.00994764397906
"on",924_male,0.00994764397906
"``",924_male,0.0
"with",924_male,0.00680628272251
"-",924_male,0.00104712041885
"you",924_male,0.0188481675393
"''",924_male,0.0
"be",924_male,0.00418848167539
"have",924_male,0.00471204188482
"as",924_male,0.00575916230366
"?",924_male,0.0167539267016
"are",924_male,0.00471204188482
"at",924_male,0.00418848167539
"from",924_male,0.00314136125654
"not",924_male,0.00366492146597
"but",924_male,0.0020942408377
"this",924_male,0.00261780104712
"by",924_male,0.00104712041885
"The",924_male,0.00418848167539
"n't",924_male,0.0020942408377
"has",924_male,0.00314136125654
"we",924_male,0.000523560209424
"or",924_male,0.00261780104712
"who",924_male,0.0
"he",924_male,0.00104712041885
"my",924_male,0.00785340314136
"about",924_male,0.00523560209424
"an",924_male,0.0020942408377
"do",924_male,0.00575916230366
"they",924_male,0.00104712041885
"his",924_male,0.0020942408377
"all",924_male,0.00314136125654
")",924_male,0.0
"(",924_male,0.0
"which",924_male,0.000523560209424
"so",924_male,0.00680628272251
",",476_female,0.0349726775956
"the",476_female,0.0448087431694
".",476_female,0.0207650273224
"to",476_female,0.0284153005464
"and",476_female,0.0273224043716
"a",476_female,0.024043715847
"of",476_female,0.0109289617486
"in",476_female,0.00983606557377
"I",476_female,0.00546448087432
"that",476_female,0.0120218579235
"'s",476_female,0.00765027322404
"is",476_female,0.0142076502732
"it",476_female,0.0153005464481
"for",476_female,0.0109289617486
"was",476_female,0.0131147540984
"on",476_female,0.00655737704918
"``",476_female,0.0153005464481
"with",476_female,0.00874316939891
"-",476_female,0.0196721311475
"you",476_female,0.00546448087432
"''",476_female,0.0153005464481
"be",476_female,0.00655737704918
"have",476_female,0.00874316939891
"as",476_female,0.00546448087432
"?",476_female,0.00874316939891
"are",476_female,0.00218579234973
"at",476_female,0.00437158469945
"from",476_female,0.00437158469945
"not",476_female,0.0120218579235
"but",476_female,0.00327868852459
"this",476_female,0.00109289617486
"by",476_female,0.00109289617486
"The",476_female,0.00218579234973
"n't",476_female,0.00218579234973
"has",476_female,0.00546448087432
"we",476_female,0.00109289617486
"or",476_female,0.00437158469945
"who",476_female,0.00546448087432
"he",476_female,0.0
"my",476_female,0.0
"about",476_female,0.00109289617486
"an",476_female,0.00327868852459
"do",476_female,0.00546448087432
"they",476_female,0.00109289617486
"his",476_female,0.0
"all",476_female,0.00218579234973
")",476_female,0.00437158469945
"(",476_female,0.00437158469945
"which",476_female,0.00874316939891
"so",476_female,0.0
",",34_female,0.0149253731343
"the",34_female,0.0373134328358
".",34_female,0.0261194029851
"to",34_female,0.0223880597015
"and",34_female,0.0149253731343
"a",34_female,0.0130597014925
"of",34_female,0.0261194029851
"in",34_female,0.0111940298507
"I",34_female,0.0149253731343
"that",34_female,0.00559701492537
"'s",34_female,0.0186567164179
"is",34_female,0.00373134328358
"it",34_female,0.00559701492537
"for",34_female,0.00373134328358
"was",34_female,0.00373134328358
"on",34_female,0.00932835820896
"``",34_female,0.0130597014925
"with",34_female,0.00373134328358
"-",34_female,0.0
"you",34_female,0.00559701492537
"''",34_female,0.00932835820896
"be",34_female,0.00373134328358
"have",34_female,0.00559701492537
"as",34_female,0.00559701492537
"?",34_female,0.00746268656716
"are",34_female,0.00559701492537
"at",34_female,0.00932835820896
"from",34_female,0.00373134328358
"not",34_female,0.00186567164179
"but",34_female,0.00186567164179
"this",34_female,0.00559701492537
"by",34_female,0.0
"The",34_female,0.00559701492537
"n't",34_female,0.00559701492537
"has",34_female,0.00186567164179
"we",34_female,0.00373134328358
"or",34_female,0.00186567164179
"who",34_female,0.00186567164179
"he",34_female,0.0
"my",34_female,0.00186567164179
"about",34_female,0.00746268656716
"an",34_female,0.00559701492537
"do",34_female,0.00186567164179
"they",34_female,0.0
"his",34_female,0.0
"all",34_female,0.00186567164179
")",34_female,0.00559701492537
"(",34_female,0.00559701492537
"which",34_female,0.0
"so",34_female,0.00373134328358
",",127_female,0.050258684405
"the",127_female,0.0317812269032
".",127_female,0.0384331116038
"to",127_female,0.0214338507021
"and",127_female,0.0133037694013
"a",127_female,0.0192165558019
"of",127_female,0.0140428677014
"in",127_female,0.0125646711013
"I",127_female,0.00443458980044
"that",127_female,0.0140428677014
"'s",127_female,0.0133037694013
"is",127_female,0.00739098300074
"it",127_female,0.00813008130081
"for",127_female,0.00739098300074
"was",127_female,0.0118255728012
"on",127_female,0.00369549150037
"``",127_female,0.00443458980044
"with",127_female,0.00443458980044
"-",127_female,0.000739098300074
"you",127_female,0.0029563932003
"''",127_female,0.00443458980044
"be",127_female,0.0029563932003
"have",127_female,0.00517368810052
"as",127_female,0.00517368810052
"?",127_female,0.00960827790096
"are",127_female,0.00221729490022
"at",127_female,0.00221729490022
"from",127_female,0.00221729490022
"not",127_female,0.00369549150037
"but",127_female,0.00443458980044
"this",127_female,0.000739098300074
"by",127_female,0.00221729490022
"The",127_female,0.00591278640059
"n't",127_female,0.00517368810052
"has",127_female,0.00443458980044
"we",127_female,0.00591278640059
"or",127_female,0.00221729490022
"who",127_female,0.00591278640059
"he",127_female,0.010347376201
"my",127_female,0.0
"about",127_female,0.00147819660015
"an",127_female,0.000739098300074
"do",127_female,0.0029563932003
"they",127_female,0.00147819660015
"his",127_female,0.00147819660015
"all",127_female,0.00147819660015
")",127_female,0.00147819660015
"(",127_female,0.00147819660015
"which",127_female,0.00147819660015
"so",127_female,0.00369549150037
",",952_male,0.019053472649
"the",952_male,0.0325752919484
".",952_male,0.0387215734481
"to",952_male,0.0227412415489
"and",952_male,0.0245851259988
"a",952_male,0.0258143822987
"of",952_male,0.0165949600492
"in",952_male,0.0165949600492
"I",952_male,0.00553165334972
"that",952_male,0.00860479409957
"'s",952_male,0.00553165334972
"is",952_male,0.00983405039951
"it",952_male,0.00860479409957
"for",952_male,0.00983405039951
"was",952_male,0.00983405039951
"on",952_male,0.0116779348494
"``",952_male,0.0
"with",952_male,0.00737553779963
"-",952_male,0.00553165334972
"you",952_male,0.0110633066994
"''",952_male,0.0
"be",952_male,0.00307314074985
"have",952_male,0.00676090964966
"as",952_male,0.00430239704978
"?",952_male,0.00860479409957
"are",952_male,0.00737553779963
"at",952_male,0.00307314074985
"from",952_male,0.00430239704978
"not",952_male,0.00184388444991
"but",952_male,0.00368776889982
"this",952_male,0.00184388444991
"by",952_male,0.00122925629994
"The",952_male,0.00307314074985
"n't",952_male,0.000614628149969
"has",952_male,0.00307314074985
"we",952_male,0.0153657037492
"or",952_male,0.00245851259988
"who",952_male,0.00245851259988
"he",952_male,0.00184388444991
"my",952_male,0.00368776889982
"about",952_male,0.00553165334972
"an",952_male,0.00368776889982
"do",952_male,0.00430239704978
"they",952_male,0.00245851259988
"his",952_male,0.00122925629994
"all",952_male,0.00122925629994
")",952_male,0.00368776889982
"(",952_male,0.00368776889982
"which",952_male,0.00245851259988
"so",952_male,0.00245851259988
",",829_male,0.0450581395349
"the",829_male,0.031976744186
".",829_male,0.0348837209302
"to",829_male,0.015988372093
"and",829_male,0.0232558139535
"a",829_male,0.00726744186047
"of",829_male,0.0377906976744
"in",829_male,0.0101744186047
"I",829_male,0.00145348837209
"that",829_male,0.00436046511628
"'s",829_male,0.00290697674419
"is",829_male,0.015988372093
"it",829_male,0.00145348837209
"for",829_male,0.00726744186047
"was",829_male,0.00145348837209
"on",829_male,0.0188953488372
"``",829_male,0.00290697674419
"with",829_male,0.00872093023256
"-",829_male,0.00290697674419
"you",829_male,0.00581395348837
"''",829_male,0.00290697674419
"be",829_male,0.00436046511628
"have",829_male,0.00436046511628
"as",829_male,0.00581395348837
"?",829_male,0.00436046511628
"are",829_male,0.0203488372093
"at",829_male,0.00436046511628
"from",829_male,0.00290697674419
"not",829_male,0.00145348837209
"but",829_male,0.00145348837209
"this",829_male,0.00581395348837
"by",829_male,0.00290697674419
"The",829_male,0.00436046511628
"n't",829_male,0.0
"has",829_male,0.00145348837209
"we",829_male,0.00145348837209
"or",829_male,0.00726744186047
"who",829_male,0.0
"he",829_male,0.0
"my",829_male,0.0
"about",829_male,0.00145348837209
"an",829_male,0.00290697674419
"do",829_male,0.00290697674419
"they",829_male,0.0101744186047
"his",829_male,0.0
"all",829_male,0.00436046511628
")",829_male,0.00726744186047
"(",829_male,0.00726744186047
"which",829_male,0.00726744186047
"so",829_male,0.0
",",380_female,0.0315638450502
"the",380_female,0.0674318507891
".",380_female,0.0186513629842
"to",380_female,0.0286944045911
"and",380_female,0.0186513629842
"a",380_female,0.0286944045911
"of",380_female,0.0315638450502
"in",380_female,0.0172166427547
"I",380_female,0.00430416068867
"that",380_female,0.0143472022956
"'s",380_female,0.00286944045911
"is",380_female,0.0172166427547
"it",380_female,0.00573888091822
"for",380_female,0.0157819225251
"was",380_female,0.00143472022956
"on",380_female,0.00717360114778
"``",380_female,0.00573888091822
"with",380_female,0.00573888091822
"-",380_female,0.0229555236729
"you",380_female,0.00143472022956
"''",380_female,0.00573888091822
"be",380_female,0.00430416068867
"have",380_female,0.00717360114778
"as",380_female,0.00430416068867
"?",380_female,0.00286944045911
"are",380_female,0.00717360114778
"at",380_female,0.00143472022956
"from",380_female,0.0
"not",380_female,0.012912482066
"but",380_female,0.00430416068867
"this",380_female,0.00286944045911
"by",380_female,0.00860832137733
"The",380_female,0.00717360114778
"n't",380_female,0.0
"has",380_female,0.0
"we",380_female,0.00286944045911
"or",380_female,0.0157819225251
"who",380_female,0.00430416068867
"he",380_female,0.0
"my",380_female,0.00143472022956
"about",380_female,0.00143472022956
"an",380_female,0.00286944045911
"do",380_female,0.0
"they",380_female,0.00286944045911
"his",380_female,0.0
"all",380_female,0.00573888091822
")",380_female,0.00573888091822
"(",380_female,0.00573888091822
"which",380_female,0.00573888091822
"so",380_female,0.0
",",1091_male,0.0595968448729
"the",1091_male,0.0446976336547
".",1091_male,0.0201577563541
"to",1091_male,0.0157756354075
"and",1091_male,0.0271691498685
"a",1091_male,0.0219106047327
"of",1091_male,0.022787028922
"in",1091_male,0.0166520595968
"I",1091_male,0.011393514461
"that",1091_male,0.00788781770377
"'s",1091_male,0.0254163014899
"is",1091_male,0.0122699386503
"it",1091_male,0.0157756354075
"for",1091_male,0.0131463628396
"was",1091_male,0.00262927256792
"on",1091_male,0.00876424189308
"``",1091_male,0.000876424189308
"with",1091_male,0.00438212094654
"-",1091_male,0.00788781770377
"you",1091_male,0.00613496932515
"''",1091_male,0.000876424189308
"be",1091_male,0.00613496932515
"have",1091_male,0.000876424189308
"as",1091_male,0.00788781770377
"?",1091_male,0.00350569675723
"are",1091_male,0.00788781770377
"at",1091_male,0.000876424189308
"from",1091_male,0.000876424189308
"not",1091_male,0.00525854513585
"but",1091_male,0.00262927256792
"this",1091_male,0.00525854513585
"by",1091_male,0.00262927256792
"The",1091_male,0.00350569675723
"n't",1091_male,0.00613496932515
"has",1091_male,0.0
"we",1091_male,0.000876424189308
"or",1091_male,0.00788781770377
